query (incomplete)	target (complete)	score
T0.scaffold_382092026_c1_2	Soil11.scaffold_321256384_c1_2	4.241610738255034
T0.scaffold_1046235833_c1_1	Soil17.scaffold_980233456_c1_4	4.683908045977011
T0.scaffold_324373034_c1_3	T0.scaffold_959910020_c1_3	4.5526838966202785
T0.scaffold_719847020_c1_1	T0.scaffold_1089706414_c1_6	4.712574850299402
T0.scaffold_649314378_c1_1	T0.scaffold_484394978_c1_11	4.758620689655173
T0.scaffold_788633643_c1_1	Soil11.scaffold_555132881_c1_3	3.3514851485148514
T0.scaffold_353390163_c1_1	T0.scaffold_484394978_c1_11	4.238095238095238
T0.scaffold_631135010_c1_1	Soil17.scaffold_527461561_c1_15	3.5128205128205128
T0.scaffold_987168553_c1_1	Soil9.scaffold_697656373_c1_4	3.2455357142857144
T0.scaffold_143133550_c1_1	T0.scaffold_1103838524_c1_3	5.190476190476191
T0.scaffold_460486988_c1_1	Soil3.scaffold_87487483_c1_63	4.65016501650165
T0.scaffold_1114247588_c1_1	T0.scaffold_1000633676_c1_60	4.691860465116279
T0.scaffold_751145043_c1_1	Soil6.scaffold_641093229_c1_17	3.7308868501529053
T0.scaffold_996922931_c1_3	Soil9.scaffold_697656373_c1_4	4.415584415584416
T0.scaffold_887723073_c1_1	Soil9.scaffold_748882588_c1_3	4.253275109170306
T0.scaffold_1042296702_c1_1	Soil11.scaffold_321256384_c1_2	4.650537634408602
T0.scaffold_1067062932_c1_1	Soil3.scaffold_87487483_c1_63	3.608510638297872
T0.scaffold_283029759_c1_1	Soil6.scaffold_477923070_c1_3	4.410112359550562
T0.scaffold_1135292642_c1_1	Soil9.scaffold_802848090_c1_1	3.3671641791044777
T0.scaffold_939487992_c1_1	T0.scaffold_57090918_c1_1	4.510752688172043
T0.scaffold_428277960_c1_1	Soil3.scaffold_544060472_c1_9	4.094444444444444
T0.scaffold_324373033_c1_1	T0.scaffold_959910020_c1_3	3.8230088495575223
T0.scaffold_89690610_c1_1	Soil9.scaffold_699647307_c1_28	4.789156626506024
T0.scaffold_727878442_c1_1	T0.scaffold_619562491_c1_7	4.102678571428571
T0.scaffold_413058146_c1_1	Soil11.scaffold_321256384_c1_2	4.535135135135135
T0.scaffold_848072809_c1_4	Soil16.scaffold_325490796_c1_5	4.191201353637902
T0.scaffold_632899644_c1_1	Soil6.scaffold_477923070_c1_3	4.038647342995169
T0.scaffold_75988276_c1_1	Soil16.scaffold_832449140_c1_3	4.492505353319058
T0.scaffold_731754142_c1_1	Soil16.scaffold_325490796_c1_5	3.8676470588235294
T0.scaffold_294360735_c1_1	T0.scaffold_959910020_c1_3	4.009389671361502
T0.scaffold_242509435_c1_1	Soil14.scaffold_202320580_c1_6	2.6328358208955223
T0.scaffold_694788772_c1_1	Soil9.scaffold_593316687_c1_4	4.664
T0.scaffold_647769921_c2_1	Soil6.scaffold_477923070_c1_3	4.1119515885022695
T0.scaffold_460347929_c1_1	T0.scaffold_959910020_c1_3	4.762162162162162
T0.scaffold_916426403_c1_2	Soil9.scaffold_593316687_c1_4	4.517684887459807
T0.scaffold_662656807_c1_1	Soil17.scaffold_527461561_c1_15	3.7393617021276597
T0.scaffold_699755758_c1_1	Soil16.scaffold_325490796_c1_5	4.585106382978723
T0.scaffold_304038983_c1_1	Soil17.scaffold_527461561_c1_15	3.916279069767442
T0.scaffold_589995532_c1_1	Soil6.scaffold_643455614_c1_27	5.155688622754491
T0.scaffold_76399292_c1_3	T0.scaffold_472042985_c1_3	4.20873786407767
T0.scaffold_329840693_c1_1	Soil5.scaffold_464642952_c1_3	3.7981651376146788
T0.scaffold_1082252388_c1_1	Soil12.scaffold_118449608_c1_7	3.5668202764976957
T0.scaffold_1020849024_c1_1	Soil6.scaffold_99189304_c1_4	3.900735294117647
T0.scaffold_415331988_c1_1	Soil16.scaffold_325490796_c1_5	4.968586387434555
T0.scaffold_802848971_c1_1	Soil12.scaffold_973342629_c1_1	4.686390532544379
T0.scaffold_242385003_c1_1	Soil14.scaffold_1010755616_c1_3	4.293413173652695
T0.scaffold_722311679_c1_1	T0.scaffold_484394978_c1_11	4.358306188925082
T0.scaffold_371202760_c1_1	T0.scaffold_484394978_c1_11	3.7155172413793105
T0.scaffold_542224784_c1_1	Soil14.scaffold_202320580_c1_6	4.098412698412698
T0.scaffold_500271483_c1_1	Soil16.scaffold_377390473_c1_2	3.5217391304347827
T0.scaffold_343204414_c1_5	T0.scaffold_746064860_c1_4	4.168646080760095
T0.scaffold_644609907_c1_1	Soil14.scaffold_202320580_c1_6	4.967741935483871
T0.scaffold_171791660_c1_1	Soil16.scaffold_325490796_c1_5	4.209737827715355
T0.scaffold_359695003_c1_1	Soil3.scaffold_87487483_c1_63	4.022012578616352
T0.scaffold_1073437474_c1_1	T0.scaffold_943316442_c1_4	4.540697674418604
T0.scaffold_168903547_c1_1	Soil14.scaffold_267382097_c1_2	3.3267857142857142
T0.scaffold_770481487_c1_1	Soil6.scaffold_643455614_c1_27	3.948497854077253
T0.scaffold_192290797_c1_1	Soil15.scaffold_1222784927_c1_4	4.5810276679841895
T0.scaffold_973953755_c1_1	T0.scaffold_482841487_c1_4	4.385964912280702
T0.scaffold_344594543_c1_1	T0.scaffold_1000633676_c1_60	4.458498023715415
T0.scaffold_426955704_c1_1	Soil5.scaffold_464642952_c1_3	4.512345679012346
T0.scaffold_208468843_c1_1	Soil3.scaffold_87487483_c1_63	3.729957805907173
T0.scaffold_1050668526_c1_1	T0.scaffold_1089706414_c1_6	2.919254658385093
T0.scaffold_520223129_c1_2	Soil14.scaffold_267382097_c1_2	4.177304964539007
T0.scaffold_1130261428_c1_1	Soil16.scaffold_325490796_c1_5	4.588028169014085
T0.scaffold_1083899683_c1_1	Soil16.scaffold_325490796_c1_5	3.6068796068796067
T0.scaffold_122402743_c1_1	Soil9.scaffold_802848090_c1_1	3.581151832460733
T0.scaffold_355585117_c1_1	Soil9.scaffold_748882588_c1_3	3.708
T0.scaffold_194354796_c1_4	Soil17.scaffold_980233456_c1_4	3.6836158192090394
T0.scaffold_569354107_c1_1	Soil17.scaffold_527461561_c1_15	4.465618860510806
T0.scaffold_95789268_c1_1	Soil3.scaffold_544060472_c1_9	4.120754716981132
T0.scaffold_875586214_c1_1	T0.scaffold_1000633676_c1_60	4.350364963503649
T0.scaffold_1069733900_c2_1	Soil14.scaffold_202320580_c1_6	4.341753343239227
T0.scaffold_226587409_c1_1	Soil5.scaffold_234666955_c1_3	4.762430939226519
T0.scaffold_468911153_c1_1	T0.scaffold_472042985_c1_3	3.5977011494252875
T0.scaffold_183828905_c1_1	Soil9.scaffold_802848090_c1_1	3.73109243697479
T0.scaffold_382092025_c1_1	Soil11.scaffold_321256384_c1_2	3.6904109589041094
T0.scaffold_951575732_c1_33	Soil6.scaffold_641093229_c1_17	3.5150753768844223
T0.scaffold_280412128_c1_1	Soil6.scaffold_643455614_c1_27	4.70952380952381
T0.scaffold_841342659_c1_1	Soil3.scaffold_494077168_c1_5	2.794701986754967
T0.scaffold_315380601_c1_1	T0.scaffold_959910020_c1_3	4.092369477911647
T0.scaffold_935139912_c1_1	T0.scaffold_619562491_c1_7	5.032258064516129
T0.scaffold_50246463_c1_1	Soil6.scaffold_643455614_c1_27	3.9637462235649545
T0.scaffold_943744427_c1_1	Soil12.scaffold_118449608_c1_7	3.830721003134796
T0.scaffold_1056752974_c1_1	Soil5.scaffold_464642952_c1_3	4.458646616541353
T0.scaffold_1000063366_c1_2	Soil9.scaffold_697656373_c1_4	3.7442922374429224
T0.scaffold_479153005_c1_1	T0.scaffold_746064860_c1_4	3.480300187617261
T0.scaffold_313304762_c1_1	Soil3.scaffold_356436555_c1_9	2.754736842105263
T0.scaffold_142109183_c1_1	T0.scaffold_773728015_c1_3	4.559760956175299
T0.scaffold_972168936_c1_1	Soil3.scaffold_356436555_c1_9	3.3701657458563536
T0.scaffold_849137760_c1_1	Soil16.scaffold_377390473_c1_2	3.202830188679245
T0.scaffold_1129691418_c1_1	T0.scaffold_806872176_c1_1	4.26530612244898
T0.scaffold_825408975_c1_1	Soil9.scaffold_593316687_c1_4	4.554285714285714
T0.scaffold_585023885_c1_1	T0.scaffold_959910020_c1_3	4.268421052631579
T0.scaffold_465777426_c1_1	T0.scaffold_1000633676_c1_60	4.6
T0.scaffold_758340045_c1_1	T0.scaffold_42653984_c1_3	4.066390041493776
T0.scaffold_879348075_c1_2	Soil16.scaffold_832449140_c1_3	4.304123711340206
T0.scaffold_436480936_c1_1	Soil11.scaffold_321256384_c1_2	3.9589322381930185
T0.scaffold_672703452_c1_1	Soil9.scaffold_748882588_c1_3	3.5995260663507107
T0.scaffold_535864546_c1_1	Soil16.scaffold_325490796_c1_5	4.236036036036036
T0.scaffold_511501498_c1_1	T0.scaffold_330536372_c1_3	4.1678832116788325
T0.scaffold_837235227_c1_1	Soil11.scaffold_450846843_c1_2	3.7357723577235773
T0.scaffold_822080438_c1_1	Soil17.scaffold_527461561_c1_15	3.5853658536585367
T0.scaffold_967535759_c1_1	T0.scaffold_619562491_c1_7	4.594059405940594
T0.scaffold_15993264_c1_3	T0.scaffold_482841487_c1_4	4.755223880597015
T0.scaffold_550327992_c1_1	T0.scaffold_1000633676_c1_60	3.8685612788632326
T0.scaffold_966909088_c1_1	Soil16.scaffold_325490796_c1_5	4.594501718213058
T0.scaffold_687189379_c1_1	T0.scaffold_1000633676_c1_60	3.258964143426295
T0.scaffold_216461164_c1_1	Soil3.scaffold_544060472_c1_9	3.52734375
T0.scaffold_848072810_c1_1	Soil9.scaffold_593316687_c1_4	4.2125
T0.scaffold_225691768_c1_1	T0.scaffold_1000633676_c1_60	4.758620689655173
T0.scaffold_183484218_c1_1	Soil16.scaffold_832449140_c1_3	4.150943396226415
T0.scaffold_425704581_c1_1	Soil16.scaffold_1330794602_c1_4	3.0593692022263452
T0.scaffold_175091526_c1_1	Soil16.scaffold_1330794602_c1_4	3.107011070110701
T0.scaffold_911324077_c1_1	T0.scaffold_959910020_c1_3	4.080645161290323
T0.scaffold_259897921_c1_1	Soil15.scaffold_1222784927_c1_4	2.140625
T0.scaffold_115199094_c1_1	T0.scaffold_1089706414_c1_6	4.102702702702703
T0.scaffold_615707743_c1_1	T0.scaffold_746064860_c1_4	4.408366533864542
T0.scaffold_161890287_c1_1	Soil9.scaffold_697656373_c1_4	4.3615160349854225
T0.scaffold_1042594054_c1_1	Soil14.scaffold_202320580_c1_6	3.8655913978494625
T0.scaffold_440097587_c1_1	Soil17.scaffold_527461561_c1_15	4.247232472324724
T0.scaffold_30069805_c1_1	T0.scaffold_1000633676_c1_60	4.5508474576271185
T0.scaffold_478122494_c1_1	Soil14.scaffold_267382097_c1_2	4.639455782312925
T0.scaffold_73591532_c1_1	T0.scaffold_1089706414_c1_6	4.8806584362139915
T0.scaffold_1038651585_c1_1	Soil12.scaffold_118449608_c1_7	3.9221556886227544
T0.scaffold_699781975_c1_1	Soil16.scaffold_325490796_c1_5	4.994082840236686
T0.scaffold_623564395_c1_1	Soil11.scaffold_450846843_c1_2	4.555758683729433
T0.scaffold_903067487_c1_1	Soil6.scaffold_477923070_c1_3	2.796875
T0.scaffold_475387236_c1_1	Soil6.scaffold_477923070_c1_3	4.125
T0.scaffold_1058489051_c1_1	Soil17.scaffold_527461561_c1_15	4.020618556701031
T0.scaffold_1136440842_c1_1	Soil3.scaffold_87487483_c1_63	4.149847094801223
T0.scaffold_734018465_c1_1	Soil12.scaffold_118449608_c1_7	3.4756756756756757
T0.scaffold_940542013_c1_2	Soil15.scaffold_443705783_c1_4	3.661392405063291
T0.scaffold_581592545_c1_6	Soil16.scaffold_325490796_c1_5	4.146341463414634
T0.scaffold_1126455286_c1_1	Soil3.scaffold_494077168_c1_5	2.541436464088398
T0.scaffold_516805019_c1_1	Soil16.scaffold_325490796_c1_5	4.276470588235294
T0.scaffold_193803883_c1_1	T0.scaffold_773728015_c1_3	4.011086474501108
T0.scaffold_1144853983_c1_1	T0.scaffold_57090918_c1_1	3.1021505376344085
T0.scaffold_778322455_c1_1	T0.scaffold_484394978_c1_11	3.819672131147541
T0.scaffold_1046088122_c1_1	Soil14.scaffold_1010755616_c1_3	4.192575406032483
T0.scaffold_453386805_c1_1	T0.scaffold_559415228_c1_29	4.675824175824176
T0.scaffold_1017080859_c1_1	Soil9.scaffold_697656373_c1_4	3.5875706214689265
T0.scaffold_270251903_c1_1	T0.scaffold_484394978_c1_11	4.229411764705882
T0.scaffold_511851446_c1_1	T0.scaffold_42653984_c1_3	4.142857142857143
T0.scaffold_1086983146_c1_1	Soil11.scaffold_450846843_c1_2	4.6217616580310885
T0.scaffold_1005061524_c1_1	Soil6.scaffold_99189304_c1_4	4.311111111111111
T0.scaffold_1017356451_c1_1	Soil16.scaffold_325490796_c1_5	4.188235294117647
T0.scaffold_606884080_c1_1	Soil11.scaffold_450846843_c1_2	4.053254437869822
T0.scaffold_767798626_c1_1	T0.scaffold_619562491_c1_7	4.260536398467433
T0.scaffold_892622679_c1_1	Soil9.scaffold_697656373_c1_4	3.779552715654952
T0.scaffold_563260826_c1_1	Soil9.scaffold_748882588_c1_3	3.3112582781456954
T0.scaffold_223980078_c1_1	Soil14.scaffold_846147074_c1_2	4.109004739336493
T0.scaffold_914082041_c1_1	Soil3.scaffold_87487483_c1_63	3.763157894736842
T0.scaffold_958985372_c1_1	Soil3.scaffold_494077168_c1_5	3.885593220338983
T0.scaffold_208271385_c1_2	T0.scaffold_1089706414_c1_6	3.865203761755486
T0.scaffold_706821558_c1_1	Soil9.scaffold_697656373_c1_4	3.9710982658959537
T0.scaffold_590063713_c1_1	T0.scaffold_959910020_c1_3	4.6571428571428575
T0.scaffold_55585643_c1_1	Soil16.scaffold_325490796_c1_5	4.252173913043478
T0.scaffold_549360372_c1_1	Soil15.scaffold_1222784927_c1_4	3.293103448275862
T0.scaffold_630153733_c1_1	T0.scaffold_484394978_c1_11	4.14957264957265
T0.scaffold_943957459_c1_1	Soil14.scaffold_1010755616_c1_3	4.66066066066066
T0.scaffold_890354043_c1_1	Soil9.scaffold_697656373_c1_4	4.164619164619165
T0.scaffold_250718849_c1_1	Soil9.scaffold_195545852_c1_2	4.461240310077519
T0.scaffold_1111379356_c1_1	Soil14.scaffold_202320580_c1_6	2.891544117647059
T0.scaffold_922060251_c1_1	T0.scaffold_773728015_c1_3	4.084615384615384
T0.scaffold_559227016_c1_1	Soil6.scaffold_643455614_c1_27	4.297752808988764
T0.scaffold_373012871_c1_1	Soil16.scaffold_325490796_c1_5	3.9972677595628414
T0.scaffold_387852004_c1_3	Soil15.scaffold_1222784927_c1_4	4.6426332288401255
T0.scaffold_382369144_c1_3	Soil11.scaffold_450846843_c1_2	4.207446808510638
T0.scaffold_171790871_c1_1	T0.scaffold_773728015_c1_3	4.0771084337349395
T0.scaffold_202408359_c1_1	T0.scaffold_806872176_c1_1	4.036931818181818
T0.scaffold_1012131842_c1_1	Soil9.scaffold_593316687_c1_4	4.2682926829268295
T0.scaffold_533632238_c1_1	Soil5.scaffold_464642952_c1_3	4.280155642023346
T0.scaffold_37455667_c1_1	Soil15.scaffold_1222784927_c1_4	4.841584158415841
T0.scaffold_874310118_c1_2	Soil5.scaffold_464642952_c1_3	4.565485362095532
T0.scaffold_482009117_c1_1	T0.scaffold_472042985_c1_3	3.4675324675324677
T0.scaffold_1067062931_c1_1	T0.scaffold_619562491_c1_7	4.427947598253275
T0.scaffold_1089565057_c1_1	T0.scaffold_1144649019_c1_2	4.663043478260869
T0.scaffold_92987510_c1_1	T0.scaffold_42653984_c1_3	4.005376344086022
T0.scaffold_483628531_c1_1	Soil11.scaffold_555132881_c1_3	3.248587570621469
T0.scaffold_351932447_c1_1	Soil5.scaffold_464642952_c1_3	4.303030303030303
T0.scaffold_652544086_c1_1	T0.scaffold_959910020_c1_3	5.0890052356020945
T0.scaffold_381607778_c1_1	Soil9.scaffold_195545852_c1_2	4.395833333333333
T0.scaffold_899660892_c1_1	Soil17.scaffold_980233456_c1_4	4.512626262626263
T0.scaffold_555088203_c1_1	Soil6.scaffold_414201093_c1_3	2.6666666666666665
T0.scaffold_852042944_c1_1	Soil3.scaffold_544060472_c1_9	3.7869318181818183
T0.scaffold_958131292_c1_1	Soil6.scaffold_483489483_c1_4	4.084269662921348
T0.scaffold_971676248_c1_1	Soil9.scaffold_748882588_c1_3	3.1531531531531534
T0.scaffold_116072707_c1_1	T0.scaffold_1000633676_c1_60	3.463687150837989
T0.scaffold_1134500711_c1_1	Soil6.scaffold_643455614_c1_27	4.516666666666667
T0.scaffold_891771275_c1_1	T0.scaffold_773728015_c1_3	4.361818181818182
T0.scaffold_87428093_c1_1	Soil3.scaffold_494077168_c1_5	2.9185185185185185
T0.scaffold_532164686_c1_1	Soil11.scaffold_450846843_c1_2	3.8634361233480177
T0.scaffold_951575733_c1_3	Soil6.scaffold_641093229_c1_17	4.1887966804979255
T0.scaffold_290834931_c1_3	T0.scaffold_1000633676_c1_60	3.025586353944563
T0.scaffold_450741630_c1_1	T0.scaffold_1000633676_c1_60	3.6286764705882355
T0.scaffold_113346944_c1_1	Soil12.scaffold_118449608_c1_7	3.425
T0.scaffold_853744365_c1_1	T0.scaffold_1103838524_c1_3	4.8346883468834685
T0.scaffold_529167885_c1_2	T0.scaffold_773728015_c1_3	4.588235294117647
T0.scaffold_648751670_c1_2	Soil5.scaffold_234666955_c1_3	4.903381642512077
T0.scaffold_260863316_c1_1	Soil17.scaffold_980233456_c1_4	3.7630522088353415
T0.scaffold_915858047_c1_1	Soil3.scaffold_356436555_c1_9	2.7643020594965675
T0.scaffold_35967806_c1_6	T0.scaffold_746064860_c1_4	4.003189792663477
T0.scaffold_1043943644_c1_2	T0.scaffold_959910020_c1_3	4.141025641025641
T0.scaffold_870974808_c1_4	Soil9.scaffold_697656373_c1_4	4.246200607902735
T0.scaffold_615075617_c1_1	Soil15.scaffold_443705783_c1_4	3.7421052631578946
T0.scaffold_448097662_c1_1	Soil17.scaffold_527461561_c1_15	3.2324324324324323
T0.scaffold_1091287585_c1_1	T0.scaffold_1000633676_c1_60	3.4923954372623576
T0.scaffold_972169897_c1_1	Soil9.scaffold_697656373_c1_4	3.303135888501742
T0.scaffold_674038710_c1_1	Soil5.scaffold_464642952_c1_3	4.115384615384615
T0.scaffold_813166506_c1_5	Soil9.scaffold_699647307_c1_28	4.660332541567696
T0.scaffold_1010136307_c1_1	T0.scaffold_559415228_c1_29	4.337612323491656
T0.scaffold_914507390_c1_1	Soil6.scaffold_643455614_c1_27	4.983957219251337
T0.scaffold_336626315_c1_1	Soil16.scaffold_325490796_c1_5	4.438423645320197
T0.scaffold_1049809050_c1_1	T0.scaffold_943316442_c1_4	4.461756373937677
T0.scaffold_205506515_c1_1	T0.scaffold_746064860_c1_4	2.177941176470588
T0.scaffold_1086983147_c1_1	Soil11.scaffold_450846843_c1_2	4.425675675675675
T0.scaffold_1109580320_c1_1	Soil12.scaffold_118449608_c1_7	3.3137254901960786
T0.scaffold_719847019_c1_1	T0.scaffold_1089706414_c1_6	4.831509846827133
T0.scaffold_1083899682_c1_1	Soil16.scaffold_325490796_c1_5	4.32987012987013
T0.scaffold_129815295_c1_1	T0.scaffold_484394978_c1_11	3.911764705882353
T0.scaffold_473158411_c1_1	T0.scaffold_1144649019_c1_2	5.145299145299146
T0.scaffold_588602895_c1_1	Soil16.scaffold_325490796_c1_5	3.6142131979695433
T0.scaffold_1046518665_c1_1	Soil6.scaffold_483489483_c1_4	4.3090909090909095
T0.scaffold_221218318_c1_1	Soil17.scaffold_527461561_c1_15	3.601010101010101
T0.scaffold_373631032_c1_1	Soil9.scaffold_195545852_c1_2	4.411458333333333
T0.scaffold_1143847689_c1_1	Soil6.scaffold_477923070_c1_3	3.9775280898876404
T0.scaffold_655914663_c1_1	Soil6.scaffold_641093229_c1_17	4.274486094316808
T0.scaffold_448175705_c1_1	Soil3.scaffold_356436555_c1_9	4.549222797927461
T0.scaffold_663780038_c1_1	T0.scaffold_163129341_c1_13	4.189873417721519
T0.scaffold_1077019971_c1_2	Soil15.scaffold_1222784927_c1_4	4.9346938775510205
T0.scaffold_197522941_c1_1	Soil11.scaffold_321256384_c1_2	4.647058823529412
T0.scaffold_651351941_c1_1	Soil11.scaffold_321256384_c1_2	5.028409090909091
T0.scaffold_845310255_c1_1	Soil6.scaffold_643455614_c1_27	5.064846416382252
T0.scaffold_466966987_c1_1	T0.scaffold_330536372_c1_3	4.325
T0.scaffold_1006203518_c1_1	Soil15.scaffold_1222784927_c1_4	4.546419098143236
T0.scaffold_328594706_c1_1	Soil16.scaffold_325490796_c1_5	4.556756756756757
T0.scaffold_823567932_c1_1	T0.scaffold_1000633676_c1_60	4.611650485436893
T0.scaffold_99903930_c1_1	Soil9.scaffold_195545852_c1_2	4.866666666666666
T0.scaffold_1140322393_c1_1	T0.scaffold_619562491_c1_7	5.022900763358779
T0.scaffold_494281036_c1_1	Soil9.scaffold_488425666_c1_3	4.470059880239521
T0.scaffold_693799531_c1_1	Soil16.scaffold_325490796_c1_5	4.265873015873016
T0.scaffold_965050734_c1_1	T0.scaffold_959910020_c1_3	4.017857142857143
T0.scaffold_1086981989_c1_1	Soil9.scaffold_748882588_c1_3	3.612788632326821
T0.scaffold_699076483_c1_1	Soil16.scaffold_325490796_c1_5	4.092369477911647
T0.scaffold_910813941_c1_1	T0.scaffold_330536372_c1_3	4.669975186104218
T0.scaffold_958414253_c1_2	Soil12.scaffold_118449608_c1_7	3.668257756563246
T0.scaffold_962123075_c1_1	Soil9.scaffold_195545852_c1_2	4.448833034111311
T0.scaffold_870620803_c1_1	Soil3.scaffold_494077168_c1_5	3.8588709677419355
T0.scaffold_66748939_c1_1	Soil9.scaffold_697656373_c1_4	3.986754966887417
T0.scaffold_312198600_c1_1	T0.scaffold_1089706414_c1_6	4.033333333333333
T0.scaffold_182795279_c1_1	Soil16.scaffold_325490796_c1_5	4.17479674796748
T0.scaffold_1014345758_c1_1	Soil9.scaffold_697656373_c1_4	4.180827886710239
T0.scaffold_1122432705_c1_1	Soil14.scaffold_202320580_c1_6	4.354651162790698
T0.scaffold_896112583_c1_2	T0.scaffold_484394978_c1_11	4.142250530785563
T0.scaffold_249890116_c1_1	Soil6.scaffold_477923070_c1_3	3.93587786259542
T0.scaffold_1069486496_c1_2	T0.scaffold_1000633676_c1_60	4.1629392971246
T0.scaffold_254446508_c1_1	Soil11.scaffold_321256384_c1_2	4.935294117647059
T0.scaffold_581322427_c1_1	Soil11.scaffold_450846843_c1_2	4.211081794195251
T0.scaffold_936485142_c1_1	T0.scaffold_943316442_c1_4	4.5986206896551725
T0.scaffold_570536390_c1_1	Soil14.scaffold_202320580_c1_6	4.5424354243542435
T0.scaffold_333718041_c1_1	Soil9.scaffold_697656373_c1_4	4.38403041825095
T0.scaffold_945881643_c1_1	T0.scaffold_484394978_c1_11	4.096045197740113
T0.scaffold_738378194_c1_4	Soil9.scaffold_748882588_c1_3	3.937888198757764
T0.scaffold_423410377_c1_1	Soil11.scaffold_450846843_c1_2	5.0059435364041605
T0.scaffold_68112307_c1_1	T0.scaffold_42653984_c1_3	4.538983050847458
T0.scaffold_367671861_c1_1	Soil3.scaffold_544060472_c1_9	5.279850746268656
T0.scaffold_291733358_c1_1	Soil5.scaffold_464642952_c1_3	4.4628975265017665
T0.scaffold_357822797_c1_1	Soil9.scaffold_802848090_c1_1	5.156812339331619
T0.scaffold_897168271_c1_1	Soil14.scaffold_267382097_c1_2	3.6540642722117203
T0.scaffold_582153100_c1_1	Soil12.scaffold_973342629_c1_1	3.890322580645161
T0.scaffold_330671841_c1_1	Soil9.scaffold_748882588_c1_3	4.15609756097561
T0.scaffold_788917022_c1_1	Soil3.scaffold_356436555_c1_9	4.213930348258707
T0.scaffold_352008096_c1_1	T0.scaffold_484394978_c1_11	4.6544850498338874
T0.scaffold_1129343397_c1_1	T0.scaffold_959910020_c1_3	3.6986899563318776
T0.scaffold_45662951_c1_1	Soil6.scaffold_477923070_c1_3	3.7885802469135803
T0.scaffold_1114748789_c1_1	T0.scaffold_773728015_c1_3	4.653333333333333
T0.scaffold_872041893_c1_1	Soil9.scaffold_697656373_c1_4	2.9004524886877827
T0.scaffold_587054815_c1_1	Soil14.scaffold_202320580_c1_6	4.228571428571429
T0.scaffold_971883433_c1_1	T0.scaffold_484394978_c1_11	4.296511627906977
T0.scaffold_854879765_c1_1	T0.scaffold_484394978_c1_11	3.7964601769911503
T0.scaffold_291111161_c1_1	Soil12.scaffold_118449608_c1_7	3.5977528089887643
T0.scaffold_851143287_c1_1	Soil6.scaffold_483489483_c1_4	4.592885375494071
T0.scaffold_351932446_c1_1	Soil5.scaffold_464642952_c1_3	3.8642857142857143
T0.scaffold_434117661_c1_1	T0.scaffold_482841487_c1_4	4.456140350877193
T0.scaffold_491275205_c1_2	Soil9.scaffold_748882588_c1_3	4.3192090395480225
T0.scaffold_917421689_c1_1	Soil16.scaffold_325490796_c1_5	4.2
T0.scaffold_899451276_c1_1	Soil9.scaffold_195545852_c1_2	5.044444444444444
T0.scaffold_771612222_c1_1	Soil6.scaffold_477923070_c1_3	3.1907514450867054
T0.scaffold_747052507_c1_1	Soil14.scaffold_846147074_c1_2	5.111111111111111
T0.scaffold_227344342_c1_1	Soil9.scaffold_697656373_c1_4	4.289795918367347
T0.scaffold_546134085_c1_1	T0.scaffold_943316442_c1_4	4.811428571428571
T0.scaffold_784330192_c1_1	Soil16.scaffold_325490796_c1_5	4.210843373493976
T0.scaffold_1070501347_c1_1	Soil6.scaffold_477923070_c1_3	4.270935960591133
T0.scaffold_394445420_c1_1	Soil17.scaffold_980233456_c1_4	4.633986928104576
T0.scaffold_67510808_c1_1	Soil3.scaffold_544060472_c1_9	3.637037037037037
T0.scaffold_166534995_c1_1	Soil16.scaffold_325490796_c1_5	3.8443396226415096
T0.scaffold_142109184_c1_2	T0.scaffold_773728015_c1_3	4.700374531835206
T0.scaffold_957132449_c1_1	Soil9.scaffold_593316687_c1_4	3.6932153392330385
T0.scaffold_479011342_c1_1	T0.scaffold_619562491_c1_7	4.754189944134078
T0.scaffold_1056616183_c1_1	Soil16.scaffold_325490796_c1_5	4.768627450980392
T0.scaffold_1026637841_c1_1	Soil11.scaffold_450846843_c1_2	5.107476635514018
T0.scaffold_908042017_c1_1	Soil3.scaffold_494077168_c1_5	3.4246575342465753
T0.scaffold_235715114_c1_1	Soil9.scaffold_699647307_c1_28	4.801282051282051
T0.scaffold_437940748_c1_5	Soil9.scaffold_195545852_c1_2	4.6156862745098035
T0.scaffold_382113177_c1_1	Soil15.scaffold_1222784927_c1_4	4.254237288135593
T0.scaffold_1058184960_c1_1	Soil9.scaffold_697656373_c1_4	2.9152542372881354
T0.scaffold_338564411_c1_1	T0.scaffold_806872176_c1_1	4.612590799031477
T0.scaffold_92979409_c1_1	T0.scaffold_330536372_c1_3	3.561056105610561
T0.scaffold_968188191_c1_1	Soil6.scaffold_643455614_c1_27	4.196629213483146
T0.scaffold_1111661285_c1_1	Soil16.scaffold_325490796_c1_5	4.743169398907104
T0.scaffold_1130261429_c1_1	Soil16.scaffold_325490796_c1_5	4.096892138939671
T0.scaffold_408415571_c1_1	T0.scaffold_484394978_c1_11	3.3176470588235296
T0.scaffold_1041583269_c1_2	Soil14.scaffold_267382097_c1_2	4.404494382022472
T0.scaffold_264935178_c1_1	T0.scaffold_484394978_c1_11	3.9033816425120773
T0.scaffold_945499372_c1_1	T0.scaffold_482841487_c1_4	4.664921465968586
T0.scaffold_1120997131_c1_2	T0.scaffold_659002595_c1_5	2.9954954954954953
T0.scaffold_994854731_c1_1	Soil14.scaffold_202320580_c1_6	4.605769230769231
T0.scaffold_175091877_c1_1	T0.scaffold_1000633676_c1_60	4.284369114877589
