orfid1	orfid2	rmsd	num_aligned_atoms	num_cycles	rmsd_prerefine	num_aligned_atoms_prerefine	raw_alignment_score	num_aligned_residues
Soil14.scaffold_465502786_c1_2	Soil16.scaffold_313969256_c1_10	0.46279025077819824	10398	5	2.1063220500946045	14620	3251.0	1164
Soil14.scaffold_465502786_c1_2	Soil16.scaffold_436666653_c1_2	0.326007217168808	11815	5	1.8527977466583252	16756	4660.0	1230
Soil14.scaffold_465502786_c1_2	Soil16.scaffold_804923086_c1_3	0.49438631534576416	10575	5	2.094142436981201	14797	3240.5	1178
Soil14.scaffold_465502786_c1_2	Soil17.scaffold_1045002370_c1_23	0.4897459149360657	10798	5	3.6138036251068115	15226	3380.0	1198
Soil14.scaffold_465502786_c1_2	Soil17.scaffold_1202428475_c1_2	0.46432533860206604	10496	5	2.250762462615967	14905	3231.5	1187
Soil14.scaffold_465502786_c1_2	Soil17.scaffold_274056314_c1_61	0.4824560582637787	10682	5	3.02738881111145	15178	3336.5	1175
Soil14.scaffold_465502786_c1_2	Soil17.scaffold_332687915_c1_2	0.46295830607414246	10452	5	2.7483346462249756	14719	3307.5	1172
Soil14.scaffold_465502786_c1_2	Soil17.scaffold_918557319_c1_2	0.45956313610076904	11026	5	2.5570573806762695	15392	3533.0	1190
Soil14.scaffold_465502786_c1_2	Soil3.scaffold_285743490_c1_2	0.4472842216491699	10452	5	2.726365566253662	14789	3336.5	1169
Soil14.scaffold_465502786_c1_2	Soil3.scaffold_333288240_c1_8	0.36376285552978516	11932	5	2.138303279876709	16485	4533.0	1225
Soil14.scaffold_465502786_c1_2	Soil3.scaffold_408070428_c1_2	0.48334431648254395	10647	5	3.4612600803375244	14782	3240.5	1175
Soil14.scaffold_465502786_c1_2	Soil3.scaffold_414071996_c1_8	0.3931657075881958	11854	5	3.250809907913208	16331	4359.5	1213
Soil14.scaffold_465502786_c1_2	Soil3.scaffold_530221301_c1_2	0.3738650679588318	11468	5	1.4432475566864014	16005	4328.0	1185
Soil14.scaffold_465502786_c1_2	Soil5.scaffold_120605214_c1_7	0.5001454949378967	10583	5	3.0605263710021973	15105	3312.0	1190
Soil14.scaffold_465502786_c1_2	Soil5.scaffold_13272894_c1_8	0.4056279957294464	11505	5	2.4044806957244873	16052	4192.0	1208
Soil14.scaffold_465502786_c1_2	Soil5.scaffold_133269568_c1_66	0.5660996437072754	10395	5	3.1321892738342285	14320	2946.5	1135
Soil14.scaffold_465502786_c1_2	Soil5.scaffold_183283646_c1_24	0.4034076929092407	11509	5	1.6093101501464844	16106	4232.0	1206
Soil14.scaffold_465502786_c1_2	Soil5.scaffold_215117222_c1_59	0.4692264199256897	10438	5	2.446085214614868	14729	3242.5	1171
Soil14.scaffold_465502786_c1_2	Soil5.scaffold_249001418_c1_2	0.3483394682407379	11612	5	1.6068079471588135	16319	4528.5	1216
Soil14.scaffold_465502786_c1_2	Soil5.scaffold_384418492_c1_161	0.4695003032684326	10856	5	1.925238013267517	15227	3538.5	1167
Soil14.scaffold_465502786_c1_2	Soil5.scaffold_395480119_c1_5	0.2700924575328827	11990	5	1.1738977432250977	17045	5066.0	1216
Soil14.scaffold_465502786_c1_2	Soil5.scaffold_416434691_c1_48	0.44603919982910156	10514	5	2.0682029724121094	14826	3305.5	1166
Soil14.scaffold_465502786_c1_2	Soil5.scaffold_434220697_c1_2	0.5260986685752869	10970	5	3.5624537467956543	15311	3499.5	1198
Soil14.scaffold_465502786_c1_2	Soil5.scaffold_489407153_c1_201	0.49432122707366943	10677	5	2.0383706092834473	14903	3388.0	1167
Soil14.scaffold_465502786_c1_2	Soil5.scaffold_544698016_c1_2	0.34971821308135986	11493	5	1.5833922624588013	16229	4314.0	1208
Soil14.scaffold_465502786_c1_2	Soil5.scaffold_549495455_c1_6	0.5044844746589661	10829	5	2.7413973808288574	15191	3408.5	1185
Soil14.scaffold_465502786_c1_2	Soil5.scaffold_559257041_c1_1	0.36173009872436523	11761	5	3.506247043609619	16346	4337.5	1213
Soil14.scaffold_465502786_c1_2	Soil5.scaffold_82918708_c1_12	0.48792311549186707	11204	5	3.304391622543335	15631	3609.0	1201
Soil14.scaffold_465502786_c1_2	Soil5.scaffold_87619515_c1_114	0.4983052909374237	11264	5	4.202508449554443	15529	3486.0	1203
Soil14.scaffold_465502786_c1_2	Soil6.scaffold_312871021_c1_4	0.4780638515949249	10602	5	2.126835346221924	14858	3217.0	1182
Soil14.scaffold_465502786_c1_2	Soil6.scaffold_460055642_c1_2	0.47891226410865784	10699	5	2.616305112838745	14987	3223.0	1188
Soil14.scaffold_465502786_c1_2	Soil6.scaffold_86801766_c1_2	0.401787132024765	11477	5	1.7361388206481934	16147	4257.5	1215
Soil14.scaffold_465502786_c1_2	Soil6.scaffold_95998780_c1_2	0.40091773867607117	11513	5	2.3522820472717285	16095	4268.5	1202
Soil14.scaffold_465502786_c1_2	Soil9.scaffold_175774837_c1_4	0.3855670988559723	11203	5	1.5245583057403564	15585	4235.0	1167
Soil14.scaffold_465502786_c1_2	Soil9.scaffold_209032411_c1_3	0.41189122200012207	11756	5	3.0040431022644043	16281	4342.0	1210
Soil14.scaffold_465502786_c1_2	Soil9.scaffold_711597457_c1_4	0.5725945234298706	10354	5	3.7010958194732666	14336	2906.5	1145
Soil14.scaffold_465502786_c1_2	Soil9.scaffold_766455321_c1_2	0.3964373469352722	11510	5	2.3019771575927734	16029	4191.0	1207
Soil14.scaffold_465502786_c1_2	Soil9.scaffold_816779774_c1_14	0.47524741291999817	10832	5	2.1209399700164795	15298	3461.0	1188
Soil14.scaffold_465502786_c1_2	Soil9.scaffold_98038919_c1_19	0.39610761404037476	11427	5	1.6395554542541504	16151	4282.5	1210
Soil14.scaffold_465502786_c1_2	T0.scaffold_172278247_c1_4	0.4563158452510834	10398	5	1.9350173473358154	14664	3197.5	1172
Soil14.scaffold_465502786_c1_2	T0.scaffold_273218771_c1_2	0.4289841055870056	11630	5	2.347707748413086	16079	4228.0	1210
Soil14.scaffold_465502786_c1_2	T0.scaffold_786865677_c1_2	0.4647102653980255	10403	5	1.990780234336853	14789	3276.0	1171
Soil14.scaffold_465502786_c1_2	T0.scaffold_961428012_c1_71	0.5728030800819397	10434	5	2.4172251224517822	14468	2959.0	1145
Soil14.scaffold_576820813_c1_40	Soil14.scaffold_596019752_c1_119	0.46755534410476685	10815	5	2.193376064300537	15341	3300.5	1208
Soil14.scaffold_576820813_c1_40	Soil15.scaffold_116822102_c1_19	0.48780155181884766	10714	5	1.702335000038147	14858	3242.0	1191
Soil14.scaffold_576820813_c1_40	Soil15.scaffold_1255266399_c1_142	0.4362429976463318	10665	5	1.7560653686523438	15465	3268.5	1218
Soil14.scaffold_576820813_c1_40	Soil15.scaffold_16321085_c1_6	0.3212689757347107	11417	5	1.5384293794631958	16277	4088.5	1220
Soil14.scaffold_576820813_c1_40	Soil15.scaffold_175810641_c1_3	0.514903724193573	11296	5	2.1675801277160645	15520	3402.5	1209
Soil14.scaffold_576820813_c1_40	Soil16.scaffold_1312607544_c1_3	0.47376248240470886	10859	5	1.67801034450531	15165	3339.0	1197
Soil14.scaffold_576820813_c1_40	Soil16.scaffold_313969256_c1_10	0.3579427897930145	11861	5	3.4101622104644775	16512	4190.5	1231
Soil14.scaffold_576820813_c1_40	Soil16.scaffold_436666653_c1_2	0.5026207566261292	10413	5	1.9132505655288696	14666	3029.0	1192
Soil14.scaffold_576820813_c1_40	Soil16.scaffold_804923086_c1_3	0.3749793767929077	11479	5	1.6158435344696045	16330	4122.5	1219
Soil14.scaffold_576820813_c1_40	Soil17.scaffold_1045002370_c1_23	0.4645867645740509	10742	5	2.057851552963257	15468	3347.5	1214
Soil14.scaffold_576820813_c1_40	Soil17.scaffold_1202428475_c1_2	0.3584953248500824	11659	5	2.2217137813568115	16391	4198.5	1227
Soil14.scaffold_576820813_c1_40	Soil17.scaffold_274056314_c1_61	0.48750370740890503	11008	5	1.7120716571807861	15506	3329.0	1214
Soil14.scaffold_576820813_c1_40	Soil17.scaffold_332687915_c1_2	0.3549489378929138	11434	5	2.6875500679016113	16165	4056.0	1215
Soil14.scaffold_576820813_c1_40	Soil17.scaffold_918557319_c1_2	0.40820425748825073	11089	5	1.6840142011642456	15729	3612.0	1214
Soil14.scaffold_576820813_c1_40	Soil3.scaffold_285743490_c1_2	0.3235776424407959	11375	5	1.7261186838150024	16161	4038.5	1215
Soil14.scaffold_576820813_c1_40	Soil3.scaffold_333288240_c1_8	0.4586767256259918	10868	5	2.426693916320801	15109	3318.5	1208
Soil14.scaffold_576820813_c1_40	Soil3.scaffold_408070428_c1_2	0.3575950562953949	11386	5	1.619897484779358	16334	4125.0	1219
Soil14.scaffold_576820813_c1_40	Soil3.scaffold_414071996_c1_8	0.47240206599235535	11125	5	1.9541411399841309	15266	3414.0	1193
Soil14.scaffold_576820813_c1_40	Soil3.scaffold_530221301_c1_2	0.44992396235466003	10828	5	1.6652283668518066	15038	3380.5	1176
Soil14.scaffold_576820813_c1_40	Soil5.scaffold_120605214_c1_7	0.44332754611968994	10616	5	1.786562204360962	15179	3310.5	1194
Soil14.scaffold_576820813_c1_40	Soil5.scaffold_13272894_c1_8	0.46419215202331543	10845	5	1.785107970237732	15154	3317.5	1194
Soil14.scaffold_576820813_c1_40	Soil5.scaffold_133269568_c1_66	0.5573040246963501	10469	5	2.4005374908447266	14621	2990.5	1163
Soil14.scaffold_576820813_c1_40	Soil5.scaffold_183283646_c1_24	0.49513280391693115	11038	5	2.4782228469848633	15160	3336.5	1200
Soil14.scaffold_576820813_c1_40	Soil5.scaffold_215117222_c1_59	0.34459632635116577	11307	5	1.636999249458313	16307	4088.0	1222
Soil14.scaffold_576820813_c1_40	Soil5.scaffold_249001418_c1_2	0.48510923981666565	10883	5	2.4200286865234375	14927	3209.0	1202
Soil14.scaffold_576820813_c1_40	Soil5.scaffold_384418492_c1_161	0.43789610266685486	11237	5	1.6967896223068237	15839	3637.0	1216
Soil14.scaffold_576820813_c1_40	Soil5.scaffold_395480119_c1_5	0.4568239450454712	10540	5	2.795008897781372	14739	3189.5	1182
Soil14.scaffold_576820813_c1_40	Soil5.scaffold_416434691_c1_48	0.32769888639450073	11531	5	1.5547071695327759	16474	4126.5	1230
Soil14.scaffold_576820813_c1_40	Soil5.scaffold_434220697_c1_2	0.47534653544425964	10746	5	1.9609657526016235	15426	3289.5	1217
Soil14.scaffold_576820813_c1_40	Soil5.scaffold_489407153_c1_201	0.4403762221336365	10837	5	1.83357572555542	15411	3309.0	1212
Soil14.scaffold_576820813_c1_40	Soil5.scaffold_544698016_c1_2	0.45337820053100586	11018	5	2.355624198913574	15251	3413.5	1197
Soil14.scaffold_576820813_c1_40	Soil5.scaffold_549495455_c1_6	0.4852953553199768	11030	5	2.0109615325927734	15468	3428.5	1208
Soil14.scaffold_576820813_c1_40	Soil5.scaffold_559257041_c1_1	0.44870108366012573	10794	5	1.9644149541854858	15315	3400.5	1194
Soil14.scaffold_576820813_c1_40	Soil5.scaffold_82918708_c1_12	0.4055500626564026	11148	5	1.5947489738464355	15851	3623.5	1217
Soil14.scaffold_576820813_c1_40	Soil5.scaffold_87619515_c1_114	0.4171999394893646	11073	5	1.8345928192138672	15741	3505.0	1214
Soil14.scaffold_576820813_c1_40	Soil6.scaffold_312871021_c1_4	0.34965500235557556	11698	5	2.8125243186950684	16397	4114.0	1233
Soil14.scaffold_576820813_c1_40	Soil6.scaffold_460055642_c1_2	0.3440091609954834	11301	5	1.6415135860443115	16306	4093.0	1217
Soil14.scaffold_576820813_c1_40	Soil6.scaffold_86801766_c1_2	0.4629249572753906	10920	5	1.5927226543426514	15043	3343.0	1187
Soil14.scaffold_576820813_c1_40	Soil6.scaffold_95998780_c1_2	0.4593169689178467	10819	5	1.9747353792190552	15121	3301.0	1195
Soil14.scaffold_576820813_c1_40	Soil9.scaffold_175774837_c1_4	0.4608675539493561	10606	5	1.592788815498352	14653	3308.5	1158
Soil14.scaffold_576820813_c1_40	Soil9.scaffold_209032411_c1_3	0.4681496322154999	10893	5	2.259223699569702	15187	3394.0	1188
Soil14.scaffold_576820813_c1_40	Soil9.scaffold_711597457_c1_4	0.5595110058784485	10359	5	2.6151068210601807	14537	2931.5	1168
Soil14.scaffold_576820813_c1_40	Soil9.scaffold_766455321_c1_2	0.45985496044158936	10869	5	1.7278233766555786	15175	3336.0	1201
Soil14.scaffold_576820813_c1_40	Soil9.scaffold_816779774_c1_14	0.49570515751838684	11141	5	2.1185011863708496	15387	3403.0	1208
Soil14.scaffold_576820813_c1_40	Soil9.scaffold_98038919_c1_19	0.45716381072998047	10825	5	1.605594515800476	14967	3395.5	1183
Soil14.scaffold_576820813_c1_40	T0.scaffold_172278247_c1_4	0.3506447672843933	11436	5	1.9907728433609009	16272	4115.5	1220
Soil14.scaffold_576820813_c1_40	T0.scaffold_273218771_c1_2	0.47705718874931335	10969	5	1.666456937789917	15223	3371.0	1202
Soil14.scaffold_576820813_c1_40	T0.scaffold_786865677_c1_2	0.34945330023765564	11549	5	1.9347426891326904	16351	4063.5	1226
Soil14.scaffold_576820813_c1_40	T0.scaffold_961428012_c1_71	0.5477913022041321	10503	5	2.389676809310913	14662	3008.5	1161
Soil14.scaffold_596019752_c1_119	Soil15.scaffold_116822102_c1_19	0.46277886629104614	10750	5	2.535668134689331	15140	3445.0	1180
Soil14.scaffold_596019752_c1_119	Soil15.scaffold_1255266399_c1_142	0.23312978446483612	11931	5	1.1326698064804077	17689	5235.0	1226
Soil14.scaffold_596019752_c1_119	Soil15.scaffold_16321085_c1_6	0.39794817566871643	10510	5	2.3838746547698975	15075	3210.0	1197
Soil14.scaffold_596019752_c1_119	Soil15.scaffold_175810641_c1_3	0.4229614734649658	11113	5	1.6269807815551758	16100	3863.0	1219
Soil14.scaffold_596019752_c1_119	Soil16.scaffold_1312607544_c1_3	0.4367254078388214	10743	5	1.8911188840866089	15377	3549.5	1194
Soil14.scaffold_596019752_c1_119	Soil16.scaffold_313969256_c1_10	0.4114794135093689	10614	5	2.5872583389282227	15028	3235.5	1183
Soil14.scaffold_596019752_c1_119	Soil16.scaffold_436666653_c1_2	0.5019037127494812	10422	5	3.135322332382202	14733	3142.0	1171
Soil14.scaffold_596019752_c1_119	Soil16.scaffold_804923086_c1_3	0.4116354286670685	10409	5	3.120903730392456	14946	3164.0	1175
Soil14.scaffold_596019752_c1_119	Soil17.scaffold_1045002370_c1_23	0.17634157836437225	12956	5	1.0029298067092896	18557	6007.0	1227
Soil14.scaffold_596019752_c1_119	Soil17.scaffold_1202428475_c1_2	0.4240037202835083	10686	5	2.6709535121917725	15178	3215.0	1198
Soil14.scaffold_596019752_c1_119	Soil17.scaffold_274056314_c1_61	0.4457146227359772	11174	5	1.847854495048523	15978	3774.0	1209
Soil14.scaffold_596019752_c1_119	Soil17.scaffold_332687915_c1_2	0.3975888192653656	10382	5	2.4171059131622314	15007	3255.0	1184
Soil14.scaffold_596019752_c1_119	Soil17.scaffold_918557319_c1_2	0.3402079641819	10989	5	1.6517786979675293	16062	3874.5	1220
Soil14.scaffold_596019752_c1_119	Soil3.scaffold_285743490_c1_2	0.3776569366455078	10393	5	2.235828161239624	14846	3183.0	1176
Soil14.scaffold_596019752_c1_119	Soil3.scaffold_333288240_c1_8	0.4130357503890991	10661	5	2.1751019954681396	15133	3453.5	1179
Soil14.scaffold_596019752_c1_119	Soil3.scaffold_408070428_c1_2	0.4035766124725342	10424	5	2.521250009536743	15046	3171.5	1186
Soil14.scaffold_596019752_c1_119	Soil3.scaffold_414071996_c1_8	0.4173804521560669	10755	5	2.0388989448547363	15569	3582.0	1197
Soil14.scaffold_596019752_c1_119	Soil3.scaffold_530221301_c1_2	0.4147599935531616	10653	5	1.7982960939407349	15222	3548.0	1170
Soil14.scaffold_596019752_c1_119	Soil5.scaffold_120605214_c1_7	0.23477020859718323	12323	5	1.096152663230896	17647	5267.0	1226
Soil14.scaffold_596019752_c1_119	Soil5.scaffold_13272894_c1_8	0.42522993683815	10742	5	1.8213878870010376	15410	3544.0	1200
Soil14.scaffold_596019752_c1_119	Soil5.scaffold_133269568_c1_66	0.5465943813323975	10613	5	3.003676652908325	14717	2968.0	1175
Soil14.scaffold_596019752_c1_119	Soil5.scaffold_183283646_c1_24	0.44266757369041443	10789	5	3.099435806274414	15321	3520.5	1189
Soil14.scaffold_596019752_c1_119	Soil5.scaffold_215117222_c1_59	0.4147709906101227	10488	5	2.243504047393799	15179	3163.0	1203
Soil14.scaffold_596019752_c1_119	Soil5.scaffold_249001418_c1_2	0.407476007938385	10365	5	1.906234622001648	14829	3355.5	1167
Soil14.scaffold_596019752_c1_119	Soil5.scaffold_384418492_c1_161	0.3695804476737976	11090	5	1.6957485675811768	16327	3984.5	1221
Soil14.scaffold_596019752_c1_119	Soil5.scaffold_395480119_c1_5	0.4138966202735901	10448	5	1.9121673107147217	14885	3374.5	1164
Soil14.scaffold_596019752_c1_119	Soil5.scaffold_416434691_c1_48	0.39206743240356445	10515	5	2.659864664077759	15055	3260.0	1176
Soil14.scaffold_596019752_c1_119	Soil5.scaffold_434220697_c1_2	0.2534373700618744	12085	5	1.1695481538772583	17534	5119.0	1226
Soil14.scaffold_596019752_c1_119	Soil5.scaffold_489407153_c1_201	0.35163161158561707	11906	5	1.2892764806747437	17130	4727.5	1221
Soil14.scaffold_596019752_c1_119	Soil5.scaffold_544698016_c1_2	0.4193219840526581	10918	5	2.896758556365967	15616	3580.5	1202
Soil14.scaffold_596019752_c1_119	Soil5.scaffold_549495455_c1_6	0.44987350702285767	11038	5	1.8096781969070435	15992	3743.5	1219
Soil14.scaffold_596019752_c1_119	Soil5.scaffold_559257041_c1_1	0.4120762050151825	10750	5	2.196810483932495	15641	3599.5	1201
Soil14.scaffold_596019752_c1_119	Soil5.scaffold_82918708_c1_12	0.3668025732040405	11096	5	1.7137829065322876	16213	3974.0	1218
Soil14.scaffold_596019752_c1_119	Soil5.scaffold_87619515_c1_114	0.3980916738510132	10966	5	1.8133715391159058	16148	3848.0	1221
Soil14.scaffold_596019752_c1_119	Soil6.scaffold_312871021_c1_4	0.3943040370941162	10573	5	1.8359687328338623	15364	3319.0	1205
Soil14.scaffold_596019752_c1_119	Soil6.scaffold_460055642_c1_2	0.391675740480423	10490	5	2.0754239559173584	15209	3161.5	1199
Soil14.scaffold_596019752_c1_119	Soil6.scaffold_86801766_c1_2	0.46574169397354126	11057	5	3.498523473739624	15416	3564.0	1198
Soil14.scaffold_596019752_c1_119	Soil6.scaffold_95998780_c1_2	0.43820345401763916	10793	5	1.8526396751403809	15350	3532.0	1193
Soil14.scaffold_596019752_c1_119	Soil9.scaffold_175774837_c1_4	0.4458015561103821	10602	5	1.7677839994430542	14846	3477.5	1153
Soil14.scaffold_596019752_c1_119	Soil9.scaffold_209032411_c1_3	0.42725053429603577	10836	5	2.174161911010742	15648	3587.5	1203
Soil14.scaffold_596019752_c1_119	Soil9.scaffold_711597457_c1_4	0.5787642598152161	10831	5	2.6883692741394043	14769	3003.5	1179
Soil14.scaffold_596019752_c1_119	Soil9.scaffold_766455321_c1_2	0.43835505843162537	10855	5	1.925154447555542	15497	3558.0	1204
Soil14.scaffold_596019752_c1_119	Soil9.scaffold_816779774_c1_14	0.4084891080856323	11046	5	1.648775577545166	16047	3807.0	1225
Soil14.scaffold_596019752_c1_119	Soil9.scaffold_98038919_c1_19	0.4588547945022583	10810	5	1.9066344499588013	15276	3541.0	1190
Soil14.scaffold_596019752_c1_119	T0.scaffold_172278247_c1_4	0.3922809958457947	10370	5	2.1287431716918945	15019	3228.0	1179
Soil14.scaffold_596019752_c1_119	T0.scaffold_273218771_c1_2	0.43371614813804626	10833	5	1.7915853261947632	15426	3547.5	1196
Soil14.scaffold_596019752_c1_119	T0.scaffold_786865677_c1_2	0.372849702835083	10523	5	2.0600502490997314	15208	3259.0	1196
Soil14.scaffold_596019752_c1_119	T0.scaffold_961428012_c1_71	0.5578438639640808	10699	5	2.292762517929077	14677	3048.0	1160
Soil15.scaffold_116822102_c1_19	Soil15.scaffold_1255266399_c1_142	0.4476909041404724	10718	5	2.008155107498169	15246	3538.5	1187
Soil15.scaffold_116822102_c1_19	Soil15.scaffold_16321085_c1_6	0.4415959119796753	10752	5	1.930818796157837	15112	3430.0	1193
Soil15.scaffold_116822102_c1_19	Soil15.scaffold_175810641_c1_3	0.5034219622612	11047	5	3.4947850704193115	15371	3488.0	1190
Soil15.scaffold_116822102_c1_19	Soil16.scaffold_1312607544_c1_3	0.41510000824928284	11970	5	4.105313777923584	16304	4368.5	1215
Soil15.scaffold_116822102_c1_19	Soil16.scaffold_313969256_c1_10	0.479127436876297	10688	5	1.8440568447113037	14836	3307.0	1178
Soil15.scaffold_116822102_c1_19	Soil16.scaffold_436666653_c1_2	0.3469579517841339	11406	5	1.5756455659866333	16178	4317.5	1203
Soil15.scaffold_116822102_c1_19	Soil16.scaffold_804923086_c1_3	0.5057075023651123	10780	5	1.9713348150253296	15075	3355.0	1192
Soil15.scaffold_116822102_c1_19	Soil17.scaffold_1045002370_c1_23	0.46463024616241455	10656	5	2.285994291305542	15047	3483.0	1169
Soil15.scaffold_116822102_c1_19	Soil17.scaffold_1202428475_c1_2	0.4700697064399719	10605	5	1.7867393493652344	14903	3309.0	1180
Soil15.scaffold_116822102_c1_19	Soil17.scaffold_274056314_c1_61	0.5058019161224365	11109	5	4.380363941192627	15347	3382.5	1195
Soil15.scaffold_116822102_c1_19	Soil17.scaffold_332687915_c1_2	0.4830629825592041	10697	5	1.945810079574585	14942	3337.5	1183
Soil15.scaffold_116822102_c1_19	Soil17.scaffold_918557319_c1_2	0.4314723312854767	11052	5	2.380042552947998	15430	3576.5	1191
Soil15.scaffold_116822102_c1_19	Soil3.scaffold_285743490_c1_2	0.4612252414226532	10622	5	2.1870362758636475	15093	3336.5	1193
Soil15.scaffold_116822102_c1_19	Soil3.scaffold_333288240_c1_8	0.29854145646095276	11886	5	1.3771685361862183	16550	4624.5	1219
Soil15.scaffold_116822102_c1_19	Soil3.scaffold_408070428_c1_2	0.4661962687969208	10651	5	2.1405301094055176	15082	3307.5	1195
Soil15.scaffold_116822102_c1_19	Soil3.scaffold_414071996_c1_8	0.3651405870914459	11685	5	1.8679499626159668	16339	4413.5	1209
Soil15.scaffold_116822102_c1_19	Soil3.scaffold_530221301_c1_2	0.3586620092391968	11686	5	1.1532659530639648	16093	4363.5	1189
Soil15.scaffold_116822102_c1_19	Soil5.scaffold_120605214_c1_7	0.4815097153186798	10770	5	2.6039352416992188	15276	3538.5	1179
Soil15.scaffold_116822102_c1_19	Soil5.scaffold_13272894_c1_8	0.42406773567199707	11977	5	4.472966194152832	16286	4284.5	1217
Soil15.scaffold_116822102_c1_19	Soil5.scaffold_133269568_c1_66	0.5410948991775513	10211	5	3.4469199180603027	14266	2849.0	1138
Soil15.scaffold_116822102_c1_19	Soil5.scaffold_183283646_c1_24	0.38755810260772705	11784	5	1.3505569696426392	16221	4341.0	1210
Soil15.scaffold_116822102_c1_19	Soil5.scaffold_215117222_c1_59	0.4571093022823334	10600	5	1.8060404062271118	14981	3312.0	1186
Soil15.scaffold_116822102_c1_19	Soil5.scaffold_249001418_c1_2	0.28955739736557007	12012	5	4.03943395614624	16700	4649.5	1242
Soil15.scaffold_116822102_c1_19	Soil5.scaffold_384418492_c1_161	0.4405970275402069	10874	5	1.9129122495651245	15530	3633.0	1192
Soil15.scaffold_116822102_c1_19	Soil5.scaffold_395480119_c1_5	0.30564072728157043	11807	5	1.3010684251785278	16466	4589.5	1204
Soil15.scaffold_116822102_c1_19	Soil5.scaffold_416434691_c1_48	0.445279985666275	10699	5	2.198909044265747	15094	3328.0	1193
Soil15.scaffold_116822102_c1_19	Soil5.scaffold_434220697_c1_2	0.5029818415641785	10960	5	2.708754539489746	15354	3617.5	1182
Soil15.scaffold_116822102_c1_19	Soil5.scaffold_489407153_c1_201	0.46522483229637146	10841	5	2.2133591175079346	15243	3593.0	1173
Soil15.scaffold_116822102_c1_19	Soil5.scaffold_544698016_c1_2	0.30863121151924133	11545	5	1.19113028049469	16394	4441.0	1209
Soil15.scaffold_116822102_c1_19	Soil5.scaffold_549495455_c1_6	0.4757993221282959	10730	5	2.5891222953796387	15192	3444.5	1178
Soil15.scaffold_116822102_c1_19	Soil5.scaffold_559257041_c1_1	0.3330290913581848	11799	5	1.8069875240325928	16464	4463.0	1209
Soil15.scaffold_116822102_c1_19	Soil5.scaffold_82918708_c1_12	0.4489170014858246	11092	5	2.5300872325897217	15683	3640.5	1202
Soil15.scaffold_116822102_c1_19	Soil5.scaffold_87619515_c1_114	0.45101240277290344	10954	5	2.8015475273132324	15482	3577.0	1188
Soil15.scaffold_116822102_c1_19	Soil6.scaffold_312871021_c1_4	0.44216641783714294	10717	5	1.6498181819915771	15016	3331.0	1190
Soil15.scaffold_116822102_c1_19	Soil6.scaffold_460055642_c1_2	0.46979305148124695	10703	5	1.9760407209396362	15041	3287.0	1189
Soil15.scaffold_116822102_c1_19	Soil6.scaffold_86801766_c1_2	0.35792431235313416	11603	5	1.4074203968048096	16241	4375.5	1208
Soil15.scaffold_116822102_c1_19	Soil6.scaffold_95998780_c1_2	0.4018542766571045	11829	5	3.0535874366760254	16211	4328.0	1207
Soil15.scaffold_116822102_c1_19	Soil9.scaffold_175774837_c1_4	0.3705993890762329	11202	5	1.1657618284225464	15703	4288.5	1170
Soil15.scaffold_116822102_c1_19	Soil9.scaffold_209032411_c1_3	0.3868769109249115	11637	5	1.8116955757141113	16287	4371.5	1209
Soil15.scaffold_116822102_c1_19	Soil9.scaffold_711597457_c1_4	0.541385293006897	10230	5	3.0857744216918945	14197	2863.5	1136
Soil15.scaffold_116822102_c1_19	Soil9.scaffold_766455321_c1_2	0.39067378640174866	11828	5	1.955340027809143	16230	4341.0	1208
Soil15.scaffold_116822102_c1_19	Soil9.scaffold_816779774_c1_14	0.4674641191959381	10885	5	1.7205731868743896	15326	3528.0	1185
Soil15.scaffold_116822102_c1_19	Soil9.scaffold_98038919_c1_19	0.38517898321151733	11568	5	1.3191304206848145	16236	4372.5	1209
Soil15.scaffold_116822102_c1_19	T0.scaffold_172278247_c1_4	0.4701154828071594	10676	5	1.9304616451263428	14959	3302.0	1190
Soil15.scaffold_116822102_c1_19	T0.scaffold_273218771_c1_2	0.4053516983985901	11909	5	4.037273406982422	16217	4307.5	1215
Soil15.scaffold_116822102_c1_19	T0.scaffold_786865677_c1_2	0.4719212055206299	10748	5	1.7354077100753784	15000	3365.5	1186
Soil15.scaffold_116822102_c1_19	T0.scaffold_961428012_c1_71	0.5417272448539734	10351	5	2.707321882247925	14410	2894.0	1149
Soil15.scaffold_1255266399_c1_142	Soil15.scaffold_16321085_c1_6	0.38404226303100586	10489	5	2.279085874557495	15127	3233.5	1195
Soil15.scaffold_1255266399_c1_142	Soil15.scaffold_175810641_c1_3	0.4265423119068146	11089	5	1.6725033521652222	16173	3844.5	1224
Soil15.scaffold_1255266399_c1_142	Soil16.scaffold_1312607544_c1_3	0.4353540241718292	10854	5	1.8430472612380981	15480	3664.5	1195
Soil15.scaffold_1255266399_c1_142	Soil16.scaffold_313969256_c1_10	0.4106829762458801	10719	5	2.3774962425231934	15336	3260.5	1197
Soil15.scaffold_1255266399_c1_142	Soil16.scaffold_436666653_c1_2	0.5114223957061768	10676	5	3.2369613647460938	14914	3188.0	1186
Soil15.scaffold_1255266399_c1_142	Soil16.scaffold_804923086_c1_3	0.4097823202610016	10433	5	2.445559024810791	14972	3214.0	1169
Soil15.scaffold_1255266399_c1_142	Soil17.scaffold_1045002370_c1_23	0.22465333342552185	11843	5	1.185235857963562	17728	5279.0	1226
