T0.scaffold_563122406_c1_2	T0.scaffold_563122406_c1_2	Soil17.scaffold_102369427_c1_1
Soil3.scaffold_176441362_c1_15	Soil3.scaffold_176441362_c1_15	Soil5.scaffold_100460575_c1_5
Soil3.scaffold_583368953_c1_1	Soil3.scaffold_583368953_c1_1	Soil5.scaffold_549637727_c1_1
Soil3.scaffold_334575927_c1_1	Soil3.scaffold_334575927_c1_1	Soil11.scaffold_475955381_c1_1
Soil3.scaffold_583880664_c1_1	Soil3.scaffold_583880664_c1_1	Soil12.scaffold_641498763_c1_1
Soil3.scaffold_284589272_c1_1	Soil3.scaffold_284589272_c1_1	Soil6.scaffold_47353953_c1_4
Soil3.scaffold_52100022_c1_12	Soil3.scaffold_52100022_c1_12	Soil11.scaffold_65427810_c1_20
Soil3.scaffold_115944084_c1_1	Soil3.scaffold_115944084_c1_1	Soil5.scaffold_283674501_c1_1
Soil3.scaffold_339893912_c1_1	Soil3.scaffold_339893912_c1_1	Soil3.scaffold_487147719_c1_1
Soil3.scaffold_62089797_c1_1	Soil3.scaffold_62089797_c1_1	Soil9.scaffold_220447296_c1_1
Soil3.scaffold_107656378_c1_1	Soil3.scaffold_62089797_c1_1	Soil9.scaffold_220447296_c1_1
Soil3.scaffold_63658123_c1_64	Soil3.scaffold_63658123_c1_64	Soil3.scaffold_504725650_c1_2
Soil3.scaffold_31341302_c1_1	Soil3.scaffold_31341302_c1_1	Soil9.scaffold_531412781_c1_1
Soil3.scaffold_27008980_c1_1	Soil3.scaffold_27008980_c1_1	Soil6.scaffold_129207369_c1_1
Soil3.scaffold_187684702_c1_1	Soil3.scaffold_27008980_c1_1	Soil6.scaffold_129207369_c1_1
Soil3.scaffold_274987145_c1_1	Soil3.scaffold_27008980_c1_1	Soil6.scaffold_129207369_c1_1
Soil5.scaffold_178861028_c1_1	Soil5.scaffold_178861028_c1_1	T0.scaffold_308047681_c1_10
Soil5.scaffold_131169172_c1_1	Soil5.scaffold_131169172_c1_1	Soil15.scaffold_515991602_c1_2
Soil5.scaffold_552815412_c1_2	Soil5.scaffold_552815412_c1_2	Soil5.scaffold_132959859_c1_6
Soil5.scaffold_526478646_c1_1	Soil5.scaffold_526478646_c1_1	Soil5.scaffold_526478646_c1_1
Soil5.scaffold_91464176_c1_2	Soil5.scaffold_526478646_c1_1	Soil5.scaffold_526478646_c1_1
Soil5.scaffold_339605269_c1_5	Soil5.scaffold_339605269_c1_5	Soil5.scaffold_339605269_c1_5
Soil5.scaffold_351578192_c1_1	Soil5.scaffold_351578192_c1_1	Soil16.scaffold_1069668938_c1_2
Soil5.scaffold_153839594_c1_1	Soil5.scaffold_153839594_c1_1	T0.scaffold_693658288_c1_1
Soil5.scaffold_511173151_c1_1	Soil5.scaffold_153839594_c1_1	T0.scaffold_693658288_c1_1
Soil5.scaffold_376700394_c1_2	Soil5.scaffold_376700394_c1_2	Soil9.scaffold_389291796_c1_1
Soil5.scaffold_36886153_c1_2	Soil5.scaffold_376700394_c1_2	Soil9.scaffold_389291796_c1_1
Soil5.scaffold_117114210_c1_1	Soil5.scaffold_376700394_c1_2	Soil9.scaffold_389291796_c1_1
Soil5.scaffold_445927614_c1_2	Soil5.scaffold_445927614_c1_2	Soil5.scaffold_100460575_c1_5
Soil5.scaffold_271035438_c1_1	Soil5.scaffold_271035438_c1_1	Soil9.scaffold_517831908_c1_1
Soil5.scaffold_376523767_c1_1	Soil5.scaffold_376523767_c1_1	Soil5.scaffold_75236557_c1_1
Soil5.scaffold_215119165_c1_1	Soil5.scaffold_376523767_c1_1	Soil5.scaffold_75236557_c1_1
Soil5.scaffold_130963291_c1_1	Soil5.scaffold_376523767_c1_1	Soil5.scaffold_75236557_c1_1
Soil5.scaffold_50363892_c1_1	Soil5.scaffold_50363892_c1_1	T0.scaffold_308047681_c1_10
Soil5.scaffold_145668583_c1_4	Soil5.scaffold_145668583_c1_4	Soil15.scaffold_16321085_c1_6
Soil5.scaffold_490895158_c1_1	Soil5.scaffold_145668583_c1_4	Soil15.scaffold_16321085_c1_6
Soil5.scaffold_850585_c1_1	Soil5.scaffold_850585_c1_1	Soil3.scaffold_504725650_c1_2
Soil5.scaffold_484561639_c1_4	Soil5.scaffold_484561639_c1_4	Soil5.scaffold_484561639_c1_4
Soil5.scaffold_235811802_c1_1	Soil5.scaffold_235811802_c1_1	Soil6.scaffold_47353953_c1_4
Soil5.scaffold_124562137_c1_1	Soil5.scaffold_124562137_c1_1	Soil12.scaffold_851803053_c1_1
Soil5.scaffold_332020356_c1_10	Soil5.scaffold_332020356_c1_10	Soil6.scaffold_477227124_c1_1
Soil5.scaffold_71395061_c1_1	Soil5.scaffold_71395061_c1_1	Soil14.scaffold_662920441_c1_2
Soil5.scaffold_494687116_c1_2	Soil5.scaffold_71395061_c1_1	Soil14.scaffold_662920441_c1_2
Soil5.scaffold_82918708_c1_12	Soil5.scaffold_82918708_c1_12	Soil5.scaffold_82918708_c1_12
Soil5.scaffold_163842196_c1_1	Soil5.scaffold_163842196_c1_1	Soil5.scaffold_277088690_c1_18
Soil5.scaffold_260742538_c1_23	Soil5.scaffold_260742538_c1_23	Soil5.scaffold_260742538_c1_23
Soil5.scaffold_86898616_c1_1	Soil5.scaffold_86898616_c1_1	Soil5.scaffold_86898616_c1_1
Soil5.scaffold_309951702_c1_1	Soil5.scaffold_309951702_c1_1	Soil9.scaffold_215781292_c1_1
Soil5.scaffold_526158802_c1_1	Soil5.scaffold_526158802_c1_1	T0.scaffold_851692350_c1_1
Soil5.scaffold_10617321_c1_1	Soil5.scaffold_526158802_c1_1	T0.scaffold_851692350_c1_1
Soil5.scaffold_10780090_c1_2	Soil5.scaffold_526158802_c1_1	T0.scaffold_851692350_c1_1
Soil5.scaffold_371157245_c1_1	Soil5.scaffold_526158802_c1_1	T0.scaffold_851692350_c1_1
Soil5.scaffold_149253336_c1_1	Soil5.scaffold_526158802_c1_1	T0.scaffold_851692350_c1_1
Soil5.scaffold_186498374_c1_1	Soil5.scaffold_526158802_c1_1	T0.scaffold_851692350_c1_1
Soil5.scaffold_321365289_c1_1	Soil5.scaffold_526158802_c1_1	T0.scaffold_851692350_c1_1
Soil5.scaffold_464431173_c1_1	Soil5.scaffold_464431173_c1_1	T0.scaffold_967757664_c1_1
Soil5.scaffold_482927418_c1_1	Soil5.scaffold_482927418_c1_1	Soil3.scaffold_225804219_c1_12
Soil5.scaffold_384418492_c1_161	Soil5.scaffold_384418492_c1_161	Soil14.scaffold_927023944_c1_157
Soil5.scaffold_282667255_c1_1	Soil5.scaffold_282667255_c1_1	Soil5.scaffold_473197893_c1_1
Soil5.scaffold_485689044_c1_1	Soil5.scaffold_485689044_c1_1	Soil5.scaffold_485689044_c1_1
Soil5.scaffold_426188557_c1_1	Soil5.scaffold_426188557_c1_1	Soil5.scaffold_426188557_c1_1
Soil5.scaffold_181486499_c1_3	Soil5.scaffold_181486499_c1_3	Soil5.scaffold_82918708_c1_12
Soil5.scaffold_462318464_c1_1	Soil5.scaffold_462318464_c1_1	Soil5.scaffold_549637727_c1_1
Soil5.scaffold_126248520_c1_2	Soil5.scaffold_126248520_c1_2	Soil5.scaffold_126248520_c1_2
Soil5.scaffold_423475519_c1_1	Soil5.scaffold_423475519_c1_1	Soil5.scaffold_33740271_c1_1
Soil5.scaffold_311206987_c1_1	Soil5.scaffold_311206987_c1_1	Soil3.scaffold_504725650_c1_2
Soil5.scaffold_342438982_c1_1	Soil5.scaffold_342438982_c1_1	Soil12.scaffold_851803053_c1_1
Soil5.scaffold_284506813_c1_1	Soil5.scaffold_284506813_c1_1	Soil3.scaffold_412201567_c1_1
Soil5.scaffold_235673317_c1_1	Soil5.scaffold_235673317_c1_1	T0.scaffold_693658288_c1_1
Soil5.scaffold_477271984_c1_2	Soil5.scaffold_477271984_c1_2	T0.scaffold_308047681_c1_10
Soil5.scaffold_168569673_c1_2	Soil5.scaffold_477271984_c1_2	T0.scaffold_308047681_c1_10
Soil5.scaffold_44758863_c1_1	Soil5.scaffold_477271984_c1_2	T0.scaffold_308047681_c1_10
Soil5.scaffold_480202885_c1_1	Soil5.scaffold_477271984_c1_2	T0.scaffold_308047681_c1_10
Soil5.scaffold_510987748_c1_1	Soil5.scaffold_510987748_c1_1	Soil3.scaffold_504725650_c1_2
Soil5.scaffold_525980190_c1_22	Soil5.scaffold_525980190_c1_22	Soil5.scaffold_525980190_c1_22
Soil5.scaffold_395480119_c1_5	Soil5.scaffold_395480119_c1_5	Soil14.scaffold_95957364_c1_2
Soil5.scaffold_209506766_c1_7	Soil5.scaffold_209506766_c1_7	Soil5.scaffold_209506766_c1_7
Soil5.scaffold_173274170_c1_1	Soil5.scaffold_173274170_c1_1	Soil6.scaffold_639228132_c1_1
Soil5.scaffold_146648958_c1_1	Soil5.scaffold_173274170_c1_1	Soil6.scaffold_639228132_c1_1
Soil5.scaffold_268212901_c1_1	Soil5.scaffold_268212901_c1_1	Soil5.scaffold_283674501_c1_1
Soil5.scaffold_30799888_c1_2	Soil5.scaffold_30799888_c1_2	Soil5.scaffold_30799888_c1_2
Soil5.scaffold_284504842_c1_1	Soil5.scaffold_284504842_c1_1	Soil9.scaffold_389291796_c1_1
Soil5.scaffold_489407153_c1_201	Soil5.scaffold_489407153_c1_201	Soil5.scaffold_489407153_c1_201
Soil5.scaffold_227532400_c1_10	Soil5.scaffold_489407153_c1_201	Soil5.scaffold_489407153_c1_201
Soil5.scaffold_569562022_c1_77	Soil5.scaffold_489407153_c1_201	Soil5.scaffold_489407153_c1_201
Soil5.scaffold_338947275_c1_1	Soil5.scaffold_338947275_c1_1	Soil5.scaffold_338947275_c1_1
Soil5.scaffold_564889841_c1_1	Soil5.scaffold_564889841_c1_1	Soil9.scaffold_5397274_c1_2
Soil5.scaffold_215117222_c1_59	Soil5.scaffold_215117222_c1_59	Soil16.scaffold_289523643_c1_23
Soil5.scaffold_132959859_c1_6	Soil5.scaffold_132959859_c1_6	Soil5.scaffold_132959859_c1_6
Soil5.scaffold_215463907_c1_20	Soil5.scaffold_132959859_c1_6	Soil5.scaffold_132959859_c1_6
Soil5.scaffold_319165196_c1_1	Soil5.scaffold_132959859_c1_6	Soil5.scaffold_132959859_c1_6
Soil5.scaffold_231414069_c1_1	Soil5.scaffold_231414069_c1_1	Soil9.scaffold_360807477_c1_1
Soil5.scaffold_414464903_c1_1	Soil5.scaffold_414464903_c1_1	Soil5.scaffold_414464903_c1_1
Soil5.scaffold_425695516_c1_6	Soil5.scaffold_425695516_c1_6	T0.scaffold_693658288_c1_1
Soil5.scaffold_192346663_c1_1	Soil5.scaffold_425695516_c1_6	T0.scaffold_693658288_c1_1
Soil5.scaffold_365561631_c1_1	Soil5.scaffold_425695516_c1_6	T0.scaffold_693658288_c1_1
Soil5.scaffold_75236557_c1_1	Soil5.scaffold_75236557_c1_1	Soil5.scaffold_75236557_c1_1
Soil5.scaffold_317035920_c1_1	Soil5.scaffold_317035920_c1_1	Soil6.scaffold_639228132_c1_1
Soil5.scaffold_480167364_c1_1	Soil5.scaffold_480167364_c1_1	Soil11.scaffold_188574402_c1_9
Soil5.scaffold_416434691_c1_48	Soil5.scaffold_416434691_c1_48	Soil5.scaffold_416434691_c1_48
Soil5.scaffold_247056452_c1_1	Soil5.scaffold_247056452_c1_1	Soil3.scaffold_531150720_c1_1
Soil5.scaffold_483918723_c1_10	Soil5.scaffold_483918723_c1_10	T0.scaffold_786865677_c1_2
Soil5.scaffold_497492052_c1_3	Soil5.scaffold_483918723_c1_10	T0.scaffold_786865677_c1_2
Soil5.scaffold_148011855_c1_1	Soil5.scaffold_148011855_c1_1	Soil9.scaffold_612341916_c1_1
Soil5.scaffold_187707630_c1_3	Soil5.scaffold_187707630_c1_3	Soil5.scaffold_484561639_c1_4
Soil5.scaffold_190958481_c1_1	Soil5.scaffold_190958481_c1_1	Soil5.scaffold_190958481_c1_1
Soil5.scaffold_352638952_c1_1	Soil5.scaffold_352638952_c1_1	Soil9.scaffold_353055196_c1_5
Soil5.scaffold_444234680_c1_3	Soil5.scaffold_352638952_c1_1	Soil9.scaffold_353055196_c1_5
Soil5.scaffold_120605214_c1_7	Soil5.scaffold_120605214_c1_7	Soil5.scaffold_120605214_c1_7
Soil5.scaffold_550777558_c1_1	Soil5.scaffold_550777558_c1_1	Soil3.scaffold_611139327_c1_1
Soil5.scaffold_58549098_c1_1	Soil5.scaffold_58549098_c1_1	Soil5.scaffold_156252851_c1_4
Soil5.scaffold_284947836_c1_1	Soil5.scaffold_284947836_c1_1	Soil3.scaffold_545048581_c1_2
Soil5.scaffold_537670216_c1_1	Soil5.scaffold_537670216_c1_1	Soil14.scaffold_96422613_c1_1
Soil5.scaffold_34082151_c1_7	Soil5.scaffold_34082151_c1_7	Soil11.scaffold_65427810_c1_20
Soil5.scaffold_190334812_c1_127	Soil5.scaffold_190334812_c1_127	Soil5.scaffold_190334812_c1_127
Soil5.scaffold_320248502_c1_2	Soil5.scaffold_320248502_c1_2	Soil11.scaffold_340154522_c1_2
Soil5.scaffold_508404558_c1_1	Soil5.scaffold_508404558_c1_1	T0.scaffold_308047681_c1_10
Soil5.scaffold_167430318_c1_1	Soil5.scaffold_167430318_c1_1	Soil9.scaffold_76251367_c1_2
Soil5.scaffold_339508420_c1_44	Soil5.scaffold_339508420_c1_44	Soil11.scaffold_340154522_c1_2
Soil5.scaffold_163875947_c1_1	Soil5.scaffold_339508420_c1_44	Soil11.scaffold_340154522_c1_2
Soil5.scaffold_249001418_c1_2	Soil5.scaffold_249001418_c1_2	Soil9.scaffold_15410744_c1_2
Soil5.scaffold_275348977_c1_1	Soil5.scaffold_275348977_c1_1	Soil14.scaffold_662920441_c1_2
Soil5.scaffold_473197893_c1_1	Soil5.scaffold_473197893_c1_1	Soil5.scaffold_473197893_c1_1
Soil5.scaffold_46941397_c1_4	Soil5.scaffold_46941397_c1_4	T0.scaffold_851692350_c1_1
Soil5.scaffold_516212764_c1_2	Soil5.scaffold_516212764_c1_2	Soil9.scaffold_389291796_c1_1
Soil5.scaffold_344852999_c1_1	Soil5.scaffold_344852999_c1_1	Soil5.scaffold_344852999_c1_1
Soil5.scaffold_179483344_c1_1	Soil5.scaffold_179483344_c1_1	Soil9.scaffold_612341916_c1_1
Soil5.scaffold_224403392_c1_1	Soil5.scaffold_224403392_c1_1	T0.scaffold_967757664_c1_1
Soil5.scaffold_114723595_c1_129	Soil5.scaffold_114723595_c1_129	Soil17.scaffold_918557319_c1_2
Soil5.scaffold_505074467_c1_3	Soil5.scaffold_505074467_c1_3	Soil5.scaffold_505074467_c1_3
Soil5.scaffold_269993620_c1_1	Soil5.scaffold_269993620_c1_1	Soil3.scaffold_412201567_c1_1
Soil5.scaffold_370000251_c1_1	Soil5.scaffold_370000251_c1_1	Soil16.scaffold_1016730051_c1_1
Soil5.scaffold_103414743_c1_2	Soil5.scaffold_370000251_c1_1	Soil16.scaffold_1016730051_c1_1
Soil5.scaffold_444305363_c1_1	Soil5.scaffold_444305363_c1_1	Soil3.scaffold_545048581_c1_2
Soil5.scaffold_384243388_c1_1	Soil5.scaffold_384243388_c1_1	Soil3.scaffold_368174673_c1_1
Soil5.scaffold_10131657_c1_1	Soil5.scaffold_10131657_c1_1	Soil5.scaffold_10131657_c1_1
Soil5.scaffold_187815321_c1_1	Soil5.scaffold_187815321_c1_1	Soil6.scaffold_337799130_c1_1
Soil5.scaffold_85834731_c1_1	Soil5.scaffold_85834731_c1_1	Soil15.scaffold_1154465524_c1_1
Soil5.scaffold_568918686_c1_1	Soil5.scaffold_568918686_c1_1	Soil5.scaffold_568918686_c1_1
Soil5.scaffold_305592404_c1_1	Soil5.scaffold_305592404_c1_1	Soil17.scaffold_1260026387_c1_1
Soil5.scaffold_113795878_c1_1	Soil5.scaffold_113795878_c1_1	Soil5.scaffold_113795878_c1_1
Soil5.scaffold_34355924_c1_2	Soil5.scaffold_34355924_c1_2	Soil3.scaffold_504725650_c1_2
Soil5.scaffold_114105674_c1_1	Soil5.scaffold_114105674_c1_1	Soil9.scaffold_117431192_c1_1
Soil5.scaffold_140075914_c1_1	Soil5.scaffold_140075914_c1_1	Soil9.scaffold_612341916_c1_1
Soil5.scaffold_557121954_c1_1	Soil5.scaffold_140075914_c1_1	Soil9.scaffold_612341916_c1_1
Soil5.scaffold_245044040_c1_1	Soil5.scaffold_140075914_c1_1	Soil9.scaffold_612341916_c1_1
Soil5.scaffold_159909023_c1_1	Soil5.scaffold_140075914_c1_1	Soil9.scaffold_612341916_c1_1
Soil5.scaffold_332789329_c1_2	Soil5.scaffold_332789329_c1_2	Soil3.scaffold_26587228_c1_1
Soil5.scaffold_441624843_c1_1	Soil5.scaffold_441624843_c1_1	Soil3.scaffold_504725650_c1_2
Soil5.scaffold_297430877_c1_1	Soil5.scaffold_297430877_c1_1	Soil5.scaffold_297430877_c1_1
Soil5.scaffold_100460575_c1_5	Soil5.scaffold_100460575_c1_5	Soil5.scaffold_100460575_c1_5
Soil5.scaffold_24075694_c1_1	Soil5.scaffold_24075694_c1_1	Soil11.scaffold_389888404_c1_1
Soil5.scaffold_514405218_c1_11	Soil5.scaffold_514405218_c1_11	Soil3.scaffold_507624773_c1_1
Soil5.scaffold_320810195_c1_1	Soil5.scaffold_320810195_c1_1	Soil5.scaffold_549637727_c1_1
Soil5.scaffold_565566370_c1_1	Soil5.scaffold_565566370_c1_1	Soil6.scaffold_520427360_c1_1
Soil5.scaffold_142740181_c1_1	Soil5.scaffold_565566370_c1_1	Soil6.scaffold_520427360_c1_1
Soil5.scaffold_434220697_c1_2	Soil5.scaffold_434220697_c1_2	Soil5.scaffold_434220697_c1_2
Soil5.scaffold_183283646_c1_24	Soil5.scaffold_183283646_c1_24	Soil5.scaffold_183283646_c1_24
Soil5.scaffold_536076845_c1_2	Soil5.scaffold_536076845_c1_2	Soil3.scaffold_504725650_c1_2
Soil5.scaffold_529150798_c1_1	Soil5.scaffold_536076845_c1_2	Soil3.scaffold_504725650_c1_2
Soil5.scaffold_544698016_c1_2	Soil5.scaffold_544698016_c1_2	Soil11.scaffold_632437082_c1_25
Soil5.scaffold_203247709_c1_1	Soil5.scaffold_203247709_c1_1	Soil9.scaffold_117431192_c1_1
Soil5.scaffold_376453448_c1_2	Soil5.scaffold_376453448_c1_2	Soil17.scaffold_332687915_c1_2
Soil5.scaffold_281428524_c1_1	Soil5.scaffold_376453448_c1_2	Soil17.scaffold_332687915_c1_2
Soil5.scaffold_304353952_c1_12	Soil5.scaffold_376453448_c1_2	Soil17.scaffold_332687915_c1_2
Soil5.scaffold_110427239_c1_1	Soil5.scaffold_110427239_c1_1	Soil5.scaffold_110427239_c1_1
Soil5.scaffold_203449060_c1_1	Soil5.scaffold_203449060_c1_1	T0.scaffold_851692350_c1_1
Soil5.scaffold_410285817_c1_3	Soil5.scaffold_203449060_c1_1	T0.scaffold_851692350_c1_1
Soil5.scaffold_395129863_c1_1	Soil5.scaffold_203449060_c1_1	T0.scaffold_851692350_c1_1
Soil5.scaffold_148011854_c1_1	Soil5.scaffold_203449060_c1_1	T0.scaffold_851692350_c1_1
Soil5.scaffold_374313648_c1_1	Soil5.scaffold_203449060_c1_1	T0.scaffold_851692350_c1_1
Soil5.scaffold_529286077_c1_1	Soil5.scaffold_203449060_c1_1	T0.scaffold_851692350_c1_1
Soil5.scaffold_444093699_c1_4	Soil5.scaffold_444093699_c1_4	Soil5.scaffold_359381833_c1_1
Soil5.scaffold_333528109_c1_4	Soil5.scaffold_333528109_c1_4	T0.scaffold_308047681_c1_10
Soil5.scaffold_248898169_c1_1	Soil5.scaffold_333528109_c1_4	T0.scaffold_308047681_c1_10
Soil5.scaffold_87310549_c1_1	Soil5.scaffold_333528109_c1_4	T0.scaffold_308047681_c1_10
Soil5.scaffold_180354786_c1_2	Soil5.scaffold_333528109_c1_4	T0.scaffold_308047681_c1_10
Soil5.scaffold_287011042_c1_1	Soil5.scaffold_287011042_c1_1	Soil5.scaffold_287011042_c1_1
Soil5.scaffold_225756440_c1_1	Soil5.scaffold_225756440_c1_1	Soil5.scaffold_350004259_c1_1
Soil5.scaffold_567063975_c1_1	Soil5.scaffold_567063975_c1_1	Soil9.scaffold_495431178_c1_1
Soil5.scaffold_29570195_c1_2	Soil5.scaffold_29570195_c1_2	Soil9.scaffold_313253032_c1_1
Soil5.scaffold_435774810_c1_1	Soil5.scaffold_29570195_c1_2	Soil9.scaffold_313253032_c1_1
Soil5.scaffold_167258139_c1_1	Soil5.scaffold_167258139_c1_1	T0.scaffold_104292398_c1_1
Soil5.scaffold_545578255_c1_1	Soil5.scaffold_545578255_c1_1	Soil16.scaffold_313969256_c1_10
Soil5.scaffold_214008635_c1_3	Soil5.scaffold_545578255_c1_1	Soil16.scaffold_313969256_c1_10
Soil5.scaffold_559257041_c1_1	Soil5.scaffold_559257041_c1_1	Soil11.scaffold_632437082_c1_25
Soil5.scaffold_451328581_c1_1	Soil5.scaffold_451328581_c1_1	Soil5.scaffold_75236557_c1_1
Soil5.scaffold_326884168_c1_1	Soil5.scaffold_326884168_c1_1	T0.scaffold_832297828_c1_3
Soil5.scaffold_283674501_c1_1	Soil5.scaffold_283674501_c1_1	Soil5.scaffold_283674501_c1_1
Soil5.scaffold_549495455_c1_6	Soil5.scaffold_549495455_c1_6	Soil5.scaffold_549495455_c1_6
Soil5.scaffold_114379860_c1_1	Soil5.scaffold_114379860_c1_1	Soil14.scaffold_662920441_c1_2
Soil5.scaffold_499153321_c1_6	Soil5.scaffold_114379860_c1_1	Soil14.scaffold_662920441_c1_2
Soil5.scaffold_13272894_c1_8	Soil5.scaffold_13272894_c1_8	Soil3.scaffold_504725650_c1_2
Soil5.scaffold_87619515_c1_114	Soil5.scaffold_87619515_c1_114	Soil5.scaffold_87619515_c1_114
Soil5.scaffold_510221438_c1_1	Soil5.scaffold_510221438_c1_1	Soil16.scaffold_289523643_c1_23
Soil5.scaffold_186649495_c1_2	Soil5.scaffold_510221438_c1_1	Soil16.scaffold_289523643_c1_23
Soil5.scaffold_260743559_c1_1	Soil5.scaffold_260743559_c1_1	Soil5.scaffold_260743559_c1_1
Soil5.scaffold_133269568_c1_66	Soil5.scaffold_133269568_c1_66	T0.scaffold_961428012_c1_71
Soil5.scaffold_398114878_c1_1	Soil5.scaffold_398114878_c1_1	Soil17.scaffold_332687915_c1_2
Soil5.scaffold_326884169_c1_1	Soil5.scaffold_326884169_c1_1	Soil9.scaffold_531412781_c1_1
Soil5.scaffold_221877836_c1_1	Soil5.scaffold_221877836_c1_1	Soil5.scaffold_113795878_c1_1
Soil5.scaffold_430701993_c1_1	Soil5.scaffold_430701993_c1_1	Soil3.scaffold_293059500_c1_1
Soil5.scaffold_445329499_c1_2	Soil5.scaffold_445329499_c1_2	Soil5.scaffold_416434691_c1_48
Soil5.scaffold_213870767_c1_1	Soil5.scaffold_213870767_c1_1	Soil5.scaffold_86898616_c1_1
Soil5.scaffold_33740271_c1_1	Soil5.scaffold_33740271_c1_1	Soil5.scaffold_33740271_c1_1
Soil6.scaffold_125331956_c1_2	Soil6.scaffold_125331956_c1_2	Soil16.scaffold_1069668938_c1_2
Soil6.scaffold_586091088_c1_1	Soil6.scaffold_125331956_c1_2	Soil16.scaffold_1069668938_c1_2
Soil6.scaffold_265510093_c1_1	Soil6.scaffold_125331956_c1_2	Soil16.scaffold_1069668938_c1_2
Soil6.scaffold_230207484_c1_1	Soil6.scaffold_230207484_c1_1	Soil9.scaffold_495431178_c1_1
Soil6.scaffold_557412309_c1_1	Soil6.scaffold_557412309_c1_1	Soil3.scaffold_507624773_c1_1
Soil6.scaffold_276395619_c1_1	Soil6.scaffold_276395619_c1_1	Soil6.scaffold_276395619_c1_1
Soil6.scaffold_348010530_c1_2	Soil6.scaffold_348010530_c1_2	Soil17.scaffold_332687915_c1_2
Soil6.scaffold_636492910_c1_1	Soil6.scaffold_636492910_c1_1	Soil6.scaffold_47353953_c1_4
Soil6.scaffold_310197947_c1_1	Soil6.scaffold_310197947_c1_1	T0.scaffold_693658288_c1_1
Soil6.scaffold_86801766_c1_2	Soil6.scaffold_86801766_c1_2	Soil3.scaffold_504725650_c1_2
Soil6.scaffold_35913769_c1_11	Soil6.scaffold_35913769_c1_11	Soil3.scaffold_504725650_c1_2
Soil6.scaffold_512705757_c1_2	Soil6.scaffold_512705757_c1_2	Soil3.scaffold_412201567_c1_1
Soil6.scaffold_47353953_c1_4	Soil6.scaffold_47353953_c1_4	Soil6.scaffold_47353953_c1_4
Soil6.scaffold_586422288_c1_1	Soil6.scaffold_586422288_c1_1	Soil5.scaffold_350004259_c1_1
Soil6.scaffold_391899976_c1_1	Soil6.scaffold_586422288_c1_1	Soil5.scaffold_350004259_c1_1
Soil6.scaffold_571333250_c1_1	Soil6.scaffold_571333250_c1_1	Soil14.scaffold_105183005_c1_1
Soil6.scaffold_420066454_c1_1	Soil6.scaffold_420066454_c1_1	Soil14.scaffold_96422613_c1_1
Soil6.scaffold_15191967_c1_1	Soil6.scaffold_15191967_c1_1	Soil16.scaffold_1385083464_c1_1
Soil6.scaffold_485578092_c1_1	Soil6.scaffold_485578092_c1_1	Soil6.scaffold_485578092_c1_1
Soil6.scaffold_236845606_c1_1	Soil6.scaffold_236845606_c1_1	Soil17.scaffold_561235403_c1_1
Soil6.scaffold_547701030_c1_1	Soil6.scaffold_547701030_c1_1	Soil6.scaffold_547701030_c1_1
Soil6.scaffold_622857789_c1_2	Soil6.scaffold_622857789_c1_2	T0.scaffold_851692350_c1_1
Soil6.scaffold_610128257_c1_1	Soil6.scaffold_622857789_c1_2	T0.scaffold_851692350_c1_1
Soil6.scaffold_494794957_c1_1	Soil6.scaffold_622857789_c1_2	T0.scaffold_851692350_c1_1
Soil6.scaffold_530686512_c1_1	Soil6.scaffold_622857789_c1_2	T0.scaffold_851692350_c1_1
Soil6.scaffold_576610311_c1_1	Soil6.scaffold_622857789_c1_2	T0.scaffold_851692350_c1_1
Soil6.scaffold_556219166_c1_1	Soil6.scaffold_556219166_c1_1	Soil9.scaffold_58551080_c1_2
Soil6.scaffold_228720199_c1_2	Soil6.scaffold_228720199_c1_2	Soil5.scaffold_100460575_c1_5
Soil6.scaffold_143397200_c1_6	Soil6.scaffold_143397200_c1_6	Soil11.scaffold_340154522_c1_2
Soil6.scaffold_422469911_c1_7	Soil6.scaffold_143397200_c1_6	Soil11.scaffold_340154522_c1_2
Soil6.scaffold_441881540_c1_4	Soil6.scaffold_441881540_c1_4	Soil14.scaffold_1074531152_c1_2
Soil6.scaffold_154078356_c1_2	Soil6.scaffold_154078356_c1_2	Soil3.scaffold_504725650_c1_2
Soil6.scaffold_237689045_c1_1	Soil6.scaffold_237689045_c1_1	Soil6.scaffold_477227124_c1_1
Soil6.scaffold_624691463_c1_1	Soil6.scaffold_624691463_c1_1	Soil3.scaffold_310218704_c1_2
Soil6.scaffold_436452740_c1_14	Soil6.scaffold_436452740_c1_14	Soil5.scaffold_416434691_c1_48
Soil6.scaffold_566635855_c1_1	Soil6.scaffold_566635855_c1_1	Soil5.scaffold_473197893_c1_1
Soil6.scaffold_318125046_c1_1	Soil6.scaffold_566635855_c1_1	Soil5.scaffold_473197893_c1_1
Soil6.scaffold_583080329_c1_1	Soil6.scaffold_583080329_c1_1	Soil9.scaffold_389291796_c1_1
Soil6.scaffold_604797369_c1_1	Soil6.scaffold_604797369_c1_1	Soil11.scaffold_389888404_c1_1
Soil6.scaffold_604673341_c1_1	Soil6.scaffold_604797369_c1_1	Soil11.scaffold_389888404_c1_1
Soil6.scaffold_138360071_c1_1	Soil6.scaffold_138360071_c1_1	Soil16.scaffold_1385083464_c1_1
Soil6.scaffold_360543167_c1_1	Soil6.scaffold_360543167_c1_1	Soil6.scaffold_129207369_c1_1
